Source_IP,Source_port,Destination_IP,Destination_port,Protocol,Timestamp,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet ,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,PSH_count,silence_windows,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bandwidth_16,bandwidth_17,bandwidth_18,bandwidth_19,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,beaconning_6,beaconning_7,beaconning_8,beaconning_9,beaconning_10,beaconning_11,beaconning_12,beaconning_13,beaconning_14,beaconning_15,beaconning_16,beaconning_17,beaconning_18,beaconning_19,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
10.9.0.93,64710,216.58.204.238,443,udp,1727196366.132764,288,470,214,399,1292,71,1292,63,0,0,0,0,150,1.2159347534179688e-05,10.791628122329712,0.2492474127146934,0.0,10.789947032928469,0.1526342767350217,0.0,10.791628122329712,0.1893421700887756,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-852,83,125,113,1288,1292,1292,127,128,-83,-986,-163,75,75,-65,-65,-69,76,64,1292,697.5676998368679,566.8642610371569,451.5408496732026,511.1446209192687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240176,90588,23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142422732956283,5.859003132941854,74,0,real_time_audio
10.9.0.93,55141,216.58.204.238,443,udp,1727195018.158797,391,602,305,515,1292,71,1292,63,0,0,0,0,169,1.1205673217773438e-05,10.878622055053713,0.1844618643641166,0.0,10.879523992538452,0.1197257857782104,0.0,10.879523992538452,0.1452160241740707,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-854,83,125,116,1288,1292,1292,129,128,-83,-986,-163,75,75,-65,-65,-69,76,64,1292,736.0414634146341,563.0790922547594,384.8705738705739,482.72160642034976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240365,152964,55377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454718240210143,7.521901290846635,131,0,real_time_audio
10.10.0.127,50727,142.251.209.42,443,udp,1728523325.910324,27,32,14,17,1292,71,1292,63,0,0,0,0,8,1.2159347534179688e-05,0.0556099414825439,0.0155687420456497,0.0,0.0776770114898681,0.0129653438925743,0.0,0.0776770114898681,0.0141567294880495,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,81,-1292,82,-694,209,1288,1292,746,188,-1013,-163,-65,73,-65,-70,-878,77,-119,74,-66,-63,63,1292,615.8387096774194,556.881008705091,428.3,480.17268768641975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873,7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.20515914514788,59.74912181910814,7,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718801544.574383,8369,98,8370,98,1256,70,246,86,0,0,0,0,1117,8.916854858398438e-05,0.1088120937347412,0.0031912787753431,2.9087066650390625e-05,0.9037339687347412,0.2620829587080042,2.9087066650390625e-05,0.9037339687347412,0.0061877810351046,1243,1244,1244,1244,1244,1244,1244,1244,1244,1244,1244,149,139,152,151,118,165,165,168,152,145,131,1177,1177,1177,1177,1177,1177,1178,1178,70,1256,997.7608644307984,410.0497499613575,184.29231132632572,395.3064787986231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385894,364745,357751,1280221,1683409,1653726,1609471,1605150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.15938486095945,3.6666212325417,6895,0,real_time_audio
10.9.0.93,64247,142.251.209.42,443,udp,1727194787.531343,481,844,13,16,1292,73,1292,66,0,0,0,0,6,1.1920928955078123e-05,1.5156610012054443,0.0159092782193063,0.0,1.549133062362671,0.0090550130577449,0.0,1.549133062362671,0.0115432406371494,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-250,82,125,115,1288,320,-1026,-163,73,-69,-66,-1288,77,-1292,-640,73,-66,0,66,1292,651.2413793103449,570.8605515554875,453.6428571428572,515.4021463371874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.23920946205855,58.14056549176436,5,0,real_time_audio
10.9.0.93,51145,216.58.204.234,443,udp,1727196918.47626,254,425,25,26,1292,74,1292,63,0,0,0,0,18,1.1205673217773438e-05,3.6024348735809326,0.0474147327302947,0.0,3.604300022125244,0.0282079130060532,0.0,3.604300022125244,0.0353927910766826,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-703,82,125,115,1288,1292,1042,125,-83,-1012,-163,75,75,-65,-65,-873,-69,79,65,1292,492.9607843137255,509.6593233848571,372.36,417.8500573172152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22461,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.52000403125059,28.62080419250061,9,0,real_time_audio
10.9.0.93,63505,216.58.204.238,443,udp,1727196911.079759,390,528,317,451,1292,71,1292,63,0,0,0,0,248,1.0013580322265623e-05,9.513163089752195,0.1832665107189079,0.0,9.515252828598022,0.1352655002565094,0.0,9.515252828598022,0.1556580864006657,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-858,83,125,111,1288,1292,1292,129,128,-83,-986,-163,75,75,-65,-65,-69,76,64,1292,635.2903645833334,559.7450012904616,418.5488917861799,484.5425777674932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240711,41701,37195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685370828938078,6.665937677763638,134,0,real_time_audio
10.9.0.93,49301,216.58.205.42,443,udp,1727195458.066593,18,22,15,16,1292,73,1292,63,0,0,0,0,7,6.794929504394531e-05,0.0649302005767822,0.0145880646175808,0.0,0.0523819923400878,0.0099530870264226,0.0,0.0649302005767822,0.0120388269424438,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,79,-700,82,125,113,485,-707,210,-1013,-163,-69,75,75,75,-364,-63,79,-67,63,1292,531.7741935483871,533.2134299834094,279.7333333333333,400.0894844351143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.36298987734435,57.98718920250064,5,0,real_time_audio
10.9.0.93,57680,142.250.180.138,443,udp,1727195173.908742,18,21,14,15,1292,71,1292,63,0,0,0,0,7,0.0001299381256103,0.0565681457519531,0.0147745609283447,0.0,0.0606100559234619,0.0100107192993164,0.0,0.0606100559234619,0.012209415435791,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-696,82,125,116,485,-83,-1012,-163,-69,75,75,75,-364,-63,79,76,-66,0,63,1292,537.1379310344828,546.5853073550451,292.1428571428572,415.15407761849735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1741714098871,55.90089793916476,4,0,real_time_audio
10.9.0.93,49968,142.250.180.138,443,udp,1727196013.893035,272,467,24,25,1292,73,1292,65,0,0,0,0,19,1.1920928955078123e-05,3.141526937484741,0.0435164965250912,0.0,3.160148859024048,0.0252290170248877,0.0,3.160148859024048,0.0319599973010113,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-689,82,125,113,1288,1292,1039,125,-1013,-163,73,-65,-65,-873,-278,77,1286,152,65,1292,511.8571428571428,511.74886219627655,387.375,415.6138344364874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13208,11873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04877062868299,25.05080273821145,9,0,real_time_audio
10.9.0.93,62925,142.250.180.170,443,udp,1727194573.037208,337,555,26,26,1292,73,1292,64,0,0,0,0,19,1.1920928955078123e-05,3.3140769004821777,0.0358377684471515,0.0,3.344158172607422,0.021658825229954,0.0,3.344158172607422,0.0270156681270342,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-696,82,125,116,1288,1292,1039,125,-1013,-163,73,-65,-65,-874,-306,77,-66,1286,64,1292,489.75,505.9503196575119,365.72549019607845,411.3961917727872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25401,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2650675883164,26.2650675883164,9,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718801388.689591,6365,88,6366,88,1256,70,246,86,0,0,0,0,1031,7.200241088867188e-05,0.0935440063476562,0.0038293875958726,2.384185791015625e-05,0.9134211540222168,0.2690061466260391,2.384185791015625e-05,0.9134211540222168,0.007445621098841,1141,1142,1142,1142,1142,1142,1142,1142,81,1247,1247,1247,1247,1248,1248,1248,81,81,1237,1237,1237,1237,1237,1237,1237,1237,1238,159,1244,1245,70,1256,965.7756430120857,433.0021346844844,228.5832945916628,434.6544030577608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325061,308547,302516,1290061,1275217,991766,1312849,1312585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.95611881088104,3.607310470524274,5131,0,real_time_audio
10.100.102.3,61770,192.168.43.214,62655,udp,1718798229.97953,1038,3440,1038,3441,266,74,1258,93,0,0,0,0,639,0.0,0.9738550186157228,0.0170951020510899,0.0001039505004882,0.3353340625762939,0.0052177104839058,0.0,0.9738550186157228,0.0079708887882241,93,-98,-1153,-1153,-1153,-1154,-99,92,-1010,-1010,-1011,-1011,-102,92,90,-102,-101,98,95,95,-100,-100,-101,93,-1027,-1027,-1027,-1027,-100,94,74,1258,685.8068765349408,529.3078509337485,184.42920946851277,385.5571732800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526893,486265,328635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.782672135241015,191.55122814774984,33,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718798631.087363,6293,563,6294,563,1258,70,266,74,0,0,0,0,835,0.0,0.2778289318084717,0.003841614810344,0.0,0.6898729801177979,0.041651538167923,0.0,0.6898729801177979,0.0069464845376365,118,97,1174,1174,1174,1175,1175,1175,1175,1175,-122,-102,102,118,97,96,-110,1223,1188,1166,1167,1167,1131,1176,1176,1176,1176,1143,118,100,70,1258,861.9470613971124,497.8128412136911,185.66365227537923,390.4697195230045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133986,344102,209129,986139,1021539,1023819,1933235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.3401111666931,23.287493261335907,4750,0,real_time_audio
10.10.0.127,53560,142.250.180.142,443,udp,1728523783.411142,59,65,11,14,1292,71,1292,63,0,0,0,0,5,1.7881393432617188e-05,0.9284501075744628,0.0269481489213846,0.0,0.953970193862915,0.0236395542438213,0.0,0.953970193862915,0.025213804937178,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1282,81,82,125,115,470,-1008,-163,-69,73,-262,-110,77,-273,73,-66,0,0,0,0,0,66,1292,589.88,558.2846815021885,262.4166666666667,408.078619535773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.14753216286656,53.64231366183017,4,0,real_time_audio
10.9.0.93,58969,216.58.204.238,443,udp,1727195615.072711,109,224,11,12,1292,73,1292,65,0,0,0,0,6,2.47955322265625e-05,3.275416135787964,0.0380844588673442,0.0,3.2780251502990723,0.0182895671044077,0.0,3.2780251502990723,0.0247689761199034,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-857,82,125,109,74,-83,-984,-163,75,75,-66,0,0,0,0,0,0,0,66,1292,633.304347826087,575.2182523244402,322.90909090909093,467.0557596739688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.07736196850296,62.266213056548686,3,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718797879.958087,5061,1288,5061,1289,1255,94,266,86,0,0,0,0,877,9.489059448242188e-05,1.500452995300293,0.0046899120837326,0.0,0.0622339248657226,0.0184323843221486,0.0,1.500452995300293,0.0074778006083947,1174,1174,1174,1174,1174,111,113,-93,113,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,1238,-178,1238,113,142,113,-94,117,86,1255,762.883779527559,545.4617594843207,124.03685619782642,341.03951310665394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462931,379260,370219,980984,1485011,643584,743559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.15691554071307,54.289520674170944,3764,0,real_time_audio
10.9.0.93,61950,142.250.180.138,443,udp,1727196373.832213,237,424,25,26,1292,71,1292,63,0,0,0,0,18,1.2159347534179688e-05,3.198336124420166,0.0517710120366092,0.0,3.334267854690552,0.0288094220296391,0.0,3.334267854690552,0.0370422462832729,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,81,-1292,82,-695,82,125,114,1288,1292,1040,125,-83,-1012,-163,75,75,-65,-65,-874,-118,79,65,1292,492.0980392156863,510.7304363591486,422.64,442.99895078882525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18042,7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09219070180044,27.135878329872455,9,0,real_time_audio
10.10.0.127,62466,216.58.204.138,443,udp,1728523336.440344,694,1122,27,27,1292,73,1292,63,0,0,0,0,19,9.059906005859377e-06,2.156615972518921,0.0165842836803249,0.0,2.133571147918701,0.010209914409753,0.0,2.156615972518921,0.0126459343842997,1292,1292,-82,-1292,-1292,-1292,1292,-1292,82,-1292,-1292,81,-704,82,125,114,1288,1292,1137,125,-83,-1012,-163,-65,-65,75,75,-871,-242,79,64,1292,471.8148148148149,506.0112015329479,397.1698113207547,439.7157201651333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22679,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93134404672551,30.93134404672551,9,0,real_time_audio
10.10.0.127,57610,142.251.209.42,443,udp,1728523990.585071,344,575,25,26,1292,71,1292,63,0,0,0,0,16,9.059906005859377e-06,3.644066095352173,0.034001549316007,0.0,3.649358034133911,0.020248676382977,0.0,3.649358034133911,0.0253966505820655,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,81,-1292,82,-703,82,125,112,1288,1292,1129,125,-83,-1012,75,-163,75,-65,-65,-873,-198,79,65,1292,496.4117647058824,510.6266114610361,425.16,443.5312552684421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21066,4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95450456850329,26.992684751243424,9,0,real_time_audio
10.9.0.93,56975,142.251.209.42,443,udp,1727195250.998707,19,22,15,16,1292,75,1292,63,0,0,0,0,8,7.390975952148438e-05,0.0566980838775634,0.0139705758345754,0.0,0.0588650703430175,0.0095818151127208,0.0,0.0588650703430175,0.0116156310569949,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,79,-698,82,125,113,485,-705,-1013,-163,-69,210,75,75,75,-364,-63,79,-67,63,1292,531.6451612903226,533.1720988505643,255.46666666666667,384.1465634653293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13897,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.03477805476956,59.77042992508753,5,0,real_time_audio
100.94.63.78,4974,172.20.10.2,49967,udp,1719002307.53988,13770,9057,13770,9058,1232,74,1256,70,0,0,0,0,1289,0.0,0.0560901165008544,0.0026953163403225,1.0013580322265623e-05,0.0417060852050781,0.0040980570756192,0.0,0.0560901165008544,0.0032518775546556,1097,1051,1051,-81,682,682,1143,959,959,959,1023,1023,1023,1023,-78,-1149,-1149,-1149,-1149,-1149,-1149,-1150,-1150,-1150,961,1025,-81,871,871,871,70,1256,876.2393113719993,401.5914612564277,245.60169974153416,385.2820878686192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718676,692091,691471,1564950,1797409,1823132,1815555,1789710,1752945,1804562,0,0,0,0,0,0,0,0,0,0,0,0,0,370.9071638839697,243.98526437625256,13615,0,real_time_audio
10.9.0.93,56268,216.58.204.238,443,udp,1727195927.897601,111,224,13,13,1292,74,1292,63,0,0,0,0,7,2.193450927734375e-05,3.283595085144043,0.0378746299056319,0.0,3.298657178878784,0.0186061475958142,0.0,3.298657178878784,0.0249906297939926,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-864,79,82,125,116,74,-871,-985,-163,213,75,75,-66,-67,0,0,0,0,66,1292,604.9230769230769,559.6727012677844,289.08,441.9279506887973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11873,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2140022742948,56.2140022742948,4,0,real_time_audio
10.9.0.93,59442,216.58.204.238,443,udp,1727196678.105595,382,598,295,506,1292,71,1292,63,0,0,0,0,166,1.0967254638671877e-05,10.893111944198608,0.1872507826820094,0.0,10.90841794013977,0.1195390754718844,0.0,10.90841794013977,0.145932822568076,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-854,83,125,115,1288,1292,1292,134,128,-83,-986,-163,75,75,-65,-65,-69,76,64,1292,733.5805243445693,564.3178430948119,438.22125,504.7955178073965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239948,232202,26778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.351923759757243,7.464655669278526,122,0,real_time_audio
10.10.0.127,50608,142.250.180.142,443,udp,1728523983.64435,486,768,402,678,1292,71,1292,63,0,0,0,0,264,9.059906005859377e-06,10.803767919540403,0.3933280490553427,0.0,10.79937505722046,0.2488421835005283,0.0,10.803767919540403,0.3048390979021549,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,81,-1292,82,-857,82,125,109,1288,1292,1292,224,128,-83,-986,-163,75,75,-65,-65,-69,76,64,1292,704.6555555555556,562.1503916564554,430.6404077849861,492.9370587705692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311475,136288,108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14635034084928,3.619964007701024,188,0,real_time_audio
10.10.0.127,51798,142.250.180.142,443,udp,1728523785.634058,853,1337,733,1203,1292,71,1292,65,0,0,0,0,296,8.106231689453125e-06,10.797967195510864,0.2247962224944675,0.0,10.94517993927002,0.1434189094566282,0.0,10.94517993927002,0.1751151870919145,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-864,82,125,114,1288,1292,1292,213,128,-83,-986,-163,75,-65,75,-65,-69,76,65,1292,808.0160123966942,550.1382445077322,392.4733850129199,482.53796218593743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530413,243908,201890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.895277427180512,6.392931439151646,431,0,real_time_audio
10.9.0.93,53460,216.58.204.238,443,udp,1727195018.495549,108,224,11,12,1292,71,1292,63,0,0,0,0,6,2.312660217285156e-05,3.243166923522949,0.0385994248920016,0.0,3.249358892440796,0.0183584860392979,0.0,3.249358892440796,0.0249428878347557,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-856,83,125,113,74,-83,-984,-163,75,75,-66,0,0,0,0,0,0,0,66,1292,633.4782608695652,575.0017670721594,322.72727272727275,466.96020677435007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.51179720377351,62.74014240411656,3,0,real_time_audio
172.20.10.2,59304,100.94.63.78,37209,udp,1719008503.984413,8373,10743,8374,10743,1258,74,1230,74,0,0,0,0,785,1.2874603271484377e-05,0.2208259105682373,0.003409561683211,0.0,0.032318115234375,0.002654873413779,0.0,0.2208259105682373,0.0029854344558356,1221,1244,1244,1244,1244,-1106,-709,-709,-912,90,-85,-912,-990,-990,-990,-989,-988,-988,-988,-986,-85,-744,-1161,-1160,-85,-974,-974,-974,-974,-1019,74,1258,794.7736046450802,444.8401900613021,258.4635907093534,398.3901028855605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712525,683430,658193,1358980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.31228298728547,376.2901667222842,5691,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718798351.210064,7765,72,7766,72,1256,70,246,74,0,0,0,0,1036,9.584426879882812e-05,0.081057071685791,0.0030795969045016,0.001007080078125,0.9933738708496094,0.3239317635695138,9.584426879882812e-05,0.9933738708496094,0.006027326392811,1177,1177,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,129,1196,1196,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,130,1184,1184,1184,1184,70,1256,993.5632814493492,418.8673533141686,183.54434094679087,403.2848090536184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388324,351752,351129,1629141,1704672,1720520,1643715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.5614513624964,3.0090683103399103,6383,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718798868.333663,9060,746,9061,746,1258,70,246,74,0,0,0,0,1154,7.319450378417969e-05,0.2829310894012451,0.0033535954704874,1.3113021850585938e-05,0.7747008800506592,0.0406134448166507,1.3113021850585938e-05,0.7747008800506592,0.006188170996924,118,113,-106,1161,1161,1256,1256,1257,1175,1175,1227,1228,117,118,114,1148,1148,-78,1148,1148,1148,1148,1148,1149,1149,1240,1241,113,-90,1228,70,1258,899.5252370755583,482.2205783600749,221.49408525392616,432.76052070438783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340476,312675,312060,1439027,1453061,1531638,1511849,1514306,1128427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.1810831072589,24.549507559652927,7201,0,real_time_audio
192.168.43.214,62655,10.100.102.3,61770,udp,1718799619.938297,8637,94,8638,94,1256,70,246,86,0,0,0,0,1259,9.489059448242188e-05,0.076164960861206,0.0034605973128768,2.193450927734375e-05,0.951651096343994,0.3127995095354446,2.193450927734375e-05,0.951651096343994,0.0067910128149867,81,118,1174,1174,1174,1174,1174,1174,1174,1174,1174,1175,1175,159,1184,1184,1184,1184,1184,1184,1184,1184,1185,1185,81,81,1201,1201,1201,1201,70,1256,993.4142235455796,417.1067872927285,205.41759248654225,420.12793147599547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359205,320982,312930,1249420,1418394,1484078,1463522,1478223,1336039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.9991235278526,3.1449314206550296,7129,0,real_time_audio
192.168.1.23,58181,142.250.75.78,443,udp,1728176531.296631,19,19,19,20,1292,73,1292,66,0,0,0,0,12,9.298324584960938e-05,20.694411993026733,1.1049961039894505,0.0,20.718138933181763,1.1022236347198486,0.0,20.718138933181763,1.1036098693546497,1292,1292,-82,-1292,1292,-1292,-1292,1292,1292,-1292,1292,-1292,-1292,-1272,81,82,125,116,470,-1008,-163,-69,73,74,-262,-110,-238,77,74,-66,66,1292,538.025641025641,554.5539897500207,178.94736842105263,342.2730479239931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19946,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9046135500189234,0.9522247894936036,7,0,real_time_audio
10.9.0.93,51760,216.58.204.138,443,udp,1727195329.225737,18,21,14,15,1292,75,1292,63,0,0,0,0,7,6.198883056640625e-05,0.0571908950805664,0.0145026048024495,0.0,0.0595290660858154,0.0098046234675816,0.0,0.0595290660858154,0.0119729225452129,1292,1292,-82,-1292,-1292,-1292,1292,-1292,-1292,-1292,81,82,-701,82,125,114,485,-83,-1012,-163,-69,75,75,75,-364,-63,79,76,-66,0,63,1292,537.2413793103449,546.6894507205457,292.6428571428572,415.39759046396176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.01585593328988,56.80270278566773,4,0,real_time_audio
10.100.102.3,61770,192.168.43.214,62655,udp,1718798253.821079,310,1397,310,1398,246,74,1256,70,0,0,0,0,372,0.0,0.6309969425201416,0.0371119422297323,3.886222839355469e-05,0.2739999294281006,0.0084870487942214,0.0,0.6309969425201416,0.013685477010395,78,-101,98,78,-95,-100,-100,-95,-101,-103,-101,-118,98,202,-110,78,98,-101,90,246,78,98,-118,78,-101,98,78,-102,98,78,70,1256,656.1528103044496,535.9254657777996,144.1775043936731,344.39114594270706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396218,185435,85409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12270981521613,117.8049945860392,29,0,real_time_audio
